Date,Issuer,Symbol,Lead/Joint-Lead  Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Change Opening,$ Change Close,Star Ratings,Performed
2011/11/16 0:00,InvenSense ,INVN,Goldman Sachs/Morgan Stanley,7.5,8.3,8.9,0.186666667,0.8,1.4,2,
2011/11/17 0:00,Angie’s List  ,ANGI,BofA Merrill Lynch,13,18,16.28,0.252307692,5,3.28,3,
2011/11/17 0:00,Delphi Automotive PLC  ,DLPH,"Goldman, Sachs/ J.P. Morgan",22,21.5,21.33,-0.030454545,-0.5,-0.67,1,
2011/11/18 0:00,Digital Domain Media Group ,DDMG,Roth Capital Partners,8.5,8.5,7.15,-0.158823529,0,-1.35,1,
2011/11/18 0:00,Intermolecular ,IMI,Morgan Stanley/ J.P. Morgan/ Barclays Capital,10,10,9.5,-0.05,0,-0.5,1,
2011/11/18 0:00,Manning & Napier ,MN,BofA Merrill Lynch,12,12,12,0,0,0,1,
2011/11/18 0:00,Mattress Firm Holding  ,MFRM,Barclays Capital/ UBS Investment Bank/ William Blair & Company,19,22,22,0.157894737,3,3,3,
2011/11/23 0:00,BlackRock Utility & Infrastructure Trust (BUI),BUI,Morgan Stanley/ Citigroup/ BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities/ Ameriprise Financial Services/ RBC Capital Markets,20,20,20,0,0,0,1,
2011/12/2 0:00,Vanguard Energy ,VNGEU,Paulson Investment,1,1.15,1.15,0.15,0.15,0.15,1,
2011/12/9 0:00,Memorial Production Partners LP ,MEMP,Citigroup/ Raymond James/ Wells Fargo Securities,19,18.82,19.79,0.041578947,-0.18,0.79,1,
2011/12/9 0:00,"Rose Rock Midstream, L.P. ",RRMS,Barclays Capital/ Citigroup/ Deutsche Bank Securities,20,20.5,20,0,0.5,0,2,
2011/12/13 0:00,Jive Software  ,JIVE,"Morgan Stanley/ Goldman, Sachs",12,15.12,15.05,0.254166667,3.12,3.05,3,
2011/12/14 0:00,Sanchez Energy ,SN,Johnson Rice & Company/ Macquarie Capital,22,20,18.25,-0.170454545,-2,-3.75,1,
2011/12/15 0:00,Bonanza Creek Energy ,BCEI,Morgan Stanley/ Credit Suisse,17,15.5,13.61,-0.199411765,-1.5,-3.39,1,
2011/12/15 0:00,Laredo Petroleum Holdings ,LPI,J.P. Morgan,17,17.25,18.1,0.064705882,0.25,1.1,1,
2011/12/15 0:00,Michael Kors Holdings ,KORS,"Morgan Stanley/ J.P. Morgan/ Goldman, Sachs & Co.",20,25,24.2,0.21,5,4.2,3,
2011/12/15 0:00,"Mid-Con Energy Partners, LP  ",MCEP,RBC Capital Markets,18,17.72,18.05,0.002777778,-0.28,0.05,1,
2011/12/16 0:00,"Inergy Midstream, L.P. ",NRGM,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch/ Credit Suisse/ Wells Fargo Securities,17,17,17.65,0.038235294,0,0.65,1,
2011/12/16 0:00,Zynga  ,ZNGA,"Morgan Stanley/ Goldman, Sachs",10,11,9.5,-0.05,1,-0.5,3,
2010/1/22 0:00,Cellu Tissue Holdings ,CLU,Goldman Sachs/J.P. Morgan/BofA Merrill Lynch,13,12.3,11.9,-0.084615385,-0.7,-1.1,1,
2010/1/22 0:00,Chesapeake Lodging Trust ,CHSP,J.P. Morgan/Dutsche Bank/FBR,20,19.25,19,-0.05,-0.75,-1,1,
2010/1/22 0:00,Symetra Financial ,SYA,BofA/JP Morgan/Goldman Sachs/Barclays Capital,12,12.7,12.75,0.0625,0.7,0.75,1,
2010/1/26 0:00,Andatee China Marine Fuel Services ,AMCF,Rodman Renshaw/Newbridge,6.3,6.3,5.77,-0.084126984,0,-0.53,1,
2010/1/28 0:00,IFM Investments Limited ,CTC,Goldman Sachs/Morgan Stanley,7,7.15,7.3,0.042857143,0.15,0.3,1,
2010/1/29 0:00,China Electric Motor ,CELM,Roth Capital/West Park Capital,4.5,4.7,4.45,-0.011111111,0.2,-0.05,1,
2010/2/3 0:00,Ironwood Pharmaceutical ,IRWD,J.P.Morgan/Morgan Stanley/Credit Suisse,11.25,11.31,11.65,0.035555556,0.06,0.4,1,
2010/2/9 0:00,Solar Capital ,SLRC,Citi/J.P. Morgan/Morgan Stanley/Sun Trust,18.75,17.8,18,-0.04,-0.95,-0.75,1,
2010/2/10 0:00,Piedmont Office Trust Realty ,PDM,Morgan Stanley/J.P. Morgan,14.5,14.75,15.6,0.075862069,0.25,1.1,1,
2010/2/10 0:00,Terreno Realty ,TRNO,Goldman Sachs,20,18.75,18.65,-0.0675,-1.25,-1.35,1,
2010/2/11 0:00,Generac Holdings ,GNRC,J.P. Morgan/Goldman Sachs,13,13,12.84,-0.012307692,0,-0.16,1,
2010/2/11 0:00,Graham Packaging ,GRM,Citi/Goldman Sachs/Deutsche Bank,10,10,10.2,0.02,0,0.2,1,
2010/2/11 0:00,QuinStreet ,QNST,Credit Suisse/BofA Merrill Lynch/J.P. Morgan,15,15.1,15,0,0.1,0,1,
2010/2/26 0:00,Sprott Physical Gold Trust ,PHYS,Morgan Stanley/RBC,10,9.65,9.59,-0.041,-0.35,-0.41,1,
2010/3/1 0:00,Anthera Phamaceuticals ,ANTH,Deutsche Bank,7,7,7.01,0.001428571,0,0.01,1,
2010/3/10 0:00,Baltic Trading Limited ,BALT,Morgan Stanley/Dahlman Rose,14,14,13.96,-0.002857143,0,-0.04,1,
2010/3/11 0:00,Sensata Technologies ,ST,Morgan Stanley/Barclays Capital/Goldman Sachs,18,18,18.5,0.027777778,0,0.5,1,
2010/3/12 0:00,AVEO Pharmaceuticals ,AVEO,J.P. Morgan/Morgan Stanley,9,8.25,9,0,-0.75,0,1,
2010/3/12 0:00,Crude Carriers,CRU,UBS Investment Bank/BofA Merrill Lynch/Wells Fargo Securities,19,19,19,0,0,0,1,
2010/3/16 0:00,Financial Engines ,FNGN,Goldman Sachs,12,14.95,17.25,0.4375,2.95,5.25,2,
2010/3/24 0:00,Calix Networks ,CALX,Goldman Sachs/Morgan Stanley,13,17,15.1,0.161538462,4,2.1,2,
2010/3/24 0:00,First Interstate BancSystem ,FIBK,Barclays Capital,14.5,15.98,15.7,0.082758621,1.48,1.2,2,
2010/3/24 0:00,MaxLinear ,MXL,Morgan Stanley/Deutsche Bank,13,17,18.7,0.438461538,4,5.7,3,
2010/3/26 0:00,China Lodging Group ,HTHT,Goldman Sachs/Morgan Stanley,12.25,13.5,13.92,0.136326531,1.25,1.67,2,
2010/3/31 0:00,Scorpio Tankers ,STNG,Morgan Stanley/ Dahlman Rose,13,12.9,12.56,-0.033846154,-0.1,-0.44,1,
2010/3/31 0:00,SS&C Technologies Holdings ,SSNC,J.P. Morgan,15,16,15.08,0.005333333,1,0.08,3,
2010/3/31 0:00,Meru Networks ,MERU,BofA Merrill Lynch,15,20,19.17,0.278,5,4.17,3,
2010/4/1 0:00,Primaerica ,PRI,Citi,15,19.15,19.65,0.31,4.15,4.65,2,
2010/4/9 0:00,Metals USA Holdings ,MUSA,Goldman Sachs,21,20.5,19.2,-0.085714286,-0.5,-1.8,3,Missed
2010/4/9 0:00,Tengion ,TNGN,Piper Jaffray/Leerink Swann,5,5,5.02,0.004,0,0.02,1,
2010/4/16 0:00,Chatham Lodging Trust ,CLDT,Barclays Capital,20,20.25,20.5,0.025,0.25,0.5,1,
2010/4/22 0:00,Codexis ,CDXS,Credit Suisse/Goldman Sachs,13,13,13.26,0.02,0,0.26,3,Missed
2010/4/22 0:00,DynaVox ,DVOX,Piper Jaffray/Jefferies,15,15,15,0,0,0,3,Missed
2010/4/22 0:00,Alimera Sciences ,ALIM,Credit Suisse/Citi,11,11,11,0,0,0,1,
2010/4/22 0:00,Global Geophysical Services ,GGS,Credit Suisse/Barclays Capital,12.26,12,12,-0.021207178,-0.26,-0.26,1,
2010/4/22 0:00,Mitel Networks ,MITL,BofA Merrill Lynch/J.P. Morgan/UBS Investment Bank,14,12.75,12.3,-0.121428571,-1.25,-1.7,1,
2010/4/22 0:00,SPS Commerce ,SPSC,Thomas Weisel Partners,12,14,13.6,0.133333333,2,1.6,3,
2010/4/23 0:00,Excel Trust ,EXL,Morgan Stanley/Barclays Capital/UBS Investment Trust,14,13.25,13.3,-0.05,-0.75,-0.7,1,
2010/4/29 0:00,Alpha and Omega Semiconductor ,AOSL,Deutsche Bank/Piper Jaffray,18,18.11,17.7,-0.016666667,0.11,-0.3,2,Missed
2010/4/29 0:00,Convio ,CNVO,Thomas Weisel Partners/ Piper Jaffray,9,10,10.24,0.137777778,1,1.24,1,
2010/4/30 0:00,PAA Natural Gas Storage ,PNG,Barclays Capital/ UBS Investment Bank,21.5,22.5,23.25,0.081395349,1,1.75,2,
2010/5/3 0:00,S&W Seed ,SANWU,Paulson Investment/Feltl,11,10.89,10.7,-0.027272727,-0.11,-0.3,1,
2010/5/5 0:00,Charm Communications ,CHRM,Credit Suisse,9.5,9.51,9.4,-0.010526316,0.01,-0.1,1,
2010/5/5 0:00,Douglas Dynamics ,PLOW,Credit Suisse/ Oppenheimer,11.25,22.26,11.29,0.003555556,11.01,0.04,1,
2010/5/12 0:00,Niska Gas Storage ,NKA,Goldman Sachs/Morgan Stanley,20.5,19.5,19.1,-0.068292683,-1,-1.4,2,Missed
2010/5/13 0:00,Express ,EXPR,BofA Merrill Lynch/Goldman Sachs,17,17.05,16.75,-0.014705882,0.05,-0.25,1,
2010/5/13 0:00,Roadrunner Transportation Services Holdings ,RRTS,Baird/ BB&T Capital Markets/ Stifel Nicolaus,14,14,13.75,-0.017857143,0,-0.25,1,
2010/5/13 0:00,TeleNav ,TNAV,J.P. Morgan/Deutsche Bank,8,9,9.8,0.225,1,1.8,1,
2010/5/14 0:00,JinkoSolar Holding ,JKS,Credit Suisse,11,11,11.01,0.000909091,0,0.01,1,
2010/5/14 0:00,Kingtone Wireless Soultion ,KONE,Roth Capital Partners,4,4,3.94,-0.015,0,-0.06,1,
2010/5/14 0:00,Noranda Aluminum Holding ,NOR,BofA Merrill Lynch,8,8.3,8.8,0.1,0.3,0.8,1,
2010/5/20 0:00,57th Street Acquisiton ,SQTC.U,Morgan Joseph/Ladenburg Thalmann,10,10,10,0,0,0,1,
2010/5/20 0:00,Accretive Health ,AH,Goldman Sachs/Credit Suisse,12,12,12.74,0.061666667,0,0.74,1,
2010/5/20 0:00,ReachLocal ,RLOC,J.P. Morgan/BofA Merrill Lynch,13,13,12.66,-0.026153846,0,-0.34,1,
2010/5/28 0:00,GenMark Diagnostics ,GNMK,Piper Jaffray,6,6,6,0,0,0,1,
2010/6/11 0:00,China New Borun ,BOR N,Piper Jaffray,7,7,7,0,0,0,1,
2010/6/15 0:00,CBOE Holdings ,CBOE,Goldman Sachs,29,32.8,32.49,0.120344828,3.8,3.49,3,
2010/6/16 0:00,BroadSoft ,BSFT,Goldman Sachs/Jefferies,9,8.25,8.3,-0.077777778,-0.75,-0.7,2,Missed
2010/6/17 0:00,Higher One Holdings ,ONE,Goldman Sachs,12,13.5,14.27,0.189166667,1.5,2.27,1,
2010/6/17 0:00,Oasis Petroleum ,OAS,Morgan Stanley/UBS Investment Bank,14,14.85,14.88,0.062857143,0.85,0.88,1,
2010/6/18 0:00,China Intelligent Lighting & Electronics ,CIL,Rodman & Renshaw.WestPark Capital,3,2.85,2.95,-0.016666667,-0.15,-0.05,1,
2010/6/18 0:00,Motricity ,MOTR,J.P. Morgan/Golldman Sachs,10,9.89,9.26,-0.074,-0.11,-0.74,2,Missed
2010/6/24 0:00,Hudson Pacific Properties ,HPP,BofA Merrill Lych/Barclays Capital/Morgan Stanley,17,17.5,17.4,0.023529412,0.5,0.4,1,
2010/6/25 0:00,Fabrinet ,FN,Morgan Stanley/Deutsche Bank,10,10.95,10.75,0.075,0.95,0.75,1,
2010/6/29 0:00,Tesla Motors ,TSLA,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Deutsche Bank Securities",17,19,23.98,0.410588235,2,6.98,3,
2010/6/30 0:00,HiSoft Technology International ,HSFT,Deutsche Bank,10,10.27,10.4,0.04,0.27,0.4,1,
2010/7/1 0:00,AutoNavi Holdings ,AMAP,Goldman Sachs,12.5,13.02,13.5,0.08,0.52,1,1,
2010/7/14 0:00,Oxford Resources Parntners L.P. ,OXF,Barclays Capital/Citi,18.5,18.25,17.96,-0.029189189,-0.25,-0.54,1,
2010/7/15 0:00,SMART Technologies ,SMT,Morgan Stanley/ Deutsche Bank Securities/ RBC Capital Markets/ BofA Merrill Lynch/ Credit Suisse,17,17.5,17.05,0.002941176,0.5,0.05,2,
2010/7/16 0:00,Qlink Technologies ,QLIK,Morgan Stanley/Citi/J.P. Morgan,10,12,12.8,0.28,2,2.8,3,
2010/7/16 0:00,RealD ,RLD,J.P. Morgan/Piper Jaffrey,16,19.55,19.51,0.219375,3.55,3.51,3,
2010/7/20 0:00,Camelot Information Systems ,CIS,Goldman Sachs/Barclays Capital,11,10.01,10.65,-0.031818182,-0.99,-0.35,1,
2010/7/22 0:00,Ameresco ,AMRC,BofA Merril Lynch,10,10.33,10.17,0.017,0.33,0.17,1,
2010/7/22 0:00,Green Dot ,GDOT,J.P. Morgan/Morgan Stanlry,36,42.1,43.99,0.221944444,6.1,7.99,3,
2010/7/29 0:00,Chesapeake Midstream Partners ,CHKM,Citi/Morgan Stanley,21,22.25,22.4,0.066666667,1.25,1.4,1,
2010/7/29 0:00,Envestnet ,ENV,Morgan Stanley/UBS Investment Bank/Barclays Capital,9,9.35,10.23,0.136666667,0.35,1.23,1,
2010/7/29 0:00,Molycorp ,MCP,Morgan Stanley/J.P. Morgan,14,13.25,12.85,-0.082142857,-0.75,-1.15,1,
2010/8/3 0:00,Trius Therapeutics ,TSRX,Credit Suisse/Piper Jaffray,5,5.1,5,0,0.1,0,1,
2010/8/5 0:00,Ambow Education Holding,AMBO,J.P. Morgan/ Goldman Sachs (Asia),10,10.04,9.25,-0.075,0.04,-0.75,2,Missed
2010/8/5 0:00,Gordmans Stores,GMAD,Piper Jaffray/Wells Fargo Securities,11,11,11.03,0.002727273,0,0.03,2,Missed
2010/8/6 0:00,Intralink Holdings ,IL,Morgan Stanley/Deutsche Bank/Credit Suisse,13,10,9.61,-0.260769231,-3,-3.39,1,
2010/8/6 0:00,NuPathe ,PATH,Leerink Swann/Lazard Capital Markets,10,10.04,9.25,-0.075,0.04,-0.75,1,
2010/8/6 0:00,NXP Semiconductors NV ,NXPI,Credit Suisse/Goldman Sachs/Morgan Stanley,14,11,11.03,-0.212142857,-3,-2.97,1,
2010/8/11 0:00,China Kanghui Holdings ,KH,Morgan Stanley/ Piper Jaffray,10.25,10.29,12.16,0.186341463,0.04,1.91,1,
2010/8/11 0:00,MediaMind Technologies ,MDMD,J.P. Morgan/Deutsche Bank,11.5,10.5,11,-0.043478261,-1,-0.5,1,
2010/8/12 0:00,MakeMyTrip Limited ,MMYT,Morgan Stanley,14,22,26.45,0.889285714,8,12.45,1,Missed
2010/8/12 0:00,RealPage ,RP,Credit Suisse/ Deutsche Bank Securities,11,13,14.52,0.32,2,3.52,1,
2010/8/13 0:00,Electromed,ELMD,Feltl and Company,4,4.05,3.98,-0.005,0.05,-0.02,1,
2010/8/26 0:00,Whitestone REIT ,WSR,Wunderlich/Ladenburg Thalmann,12,12,11.5,-0.041666667,0,-0.5,1,
2010/9/17 0:00,SouFun Holdings Limited ,SFUN,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C,42.5,67,73.5,0.729411765,24.5,31,3,
2010/9/23 0:00,CoreSite Realty ,COR,Citi/BofA Merrill Lynch/RBC Capital Markets,16,16,16.01,0.000625,0,0.01,1,
2010/9/24 0:00,SciQuest ,SQI,Stifel Nicolaus Weisel,9.5,11.5,12.27,0.291578947,2,2.77,2,
2010/9/28 0:00,Amyris ,AMRS,Morgan Stanley/Goldman Sachs/J.P. Morgan,16,16.5,16.5,0.03125,0.5,0.5,1,
2010/9/28 0:00,Country Style Cooking Restaurant Chain ,CCSC,BofA Merrill Lynch/ Credit Suisse,16.5,25,24.3,0.472727273,8.5,7.8,3,
2010/9/30 0:00,Elster Group ,ELT,Deutsche Bank Securities,13,13,13.75,0.057692308,0,0.75,1,
2010/9/30 0:00,Rhino Resources Partners ,RNO,Raymond James,20.5,20.5,21.1,0.029268293,0,0.6,1,
2010/10/1 0:00,China Ming Yang Wind Power Group ,MY,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,14,14.15,13.25,-0.053571429,0.15,-0.75,3,Missed
2010/10/1 0:00,ChinaCache International Holdings ,CCIH,BofA Merrill Lynch/ Deutsche Bank Securities,13.9,27,27.15,0.95323741,13.1,13.25,3,
2010/10/1 0:00,The KEYW Holding ,KEYW,SunTrust Robinson Humphrey,10,10.3,11.38,0.138,0.3,1.38,2,
2010/10/7 0:00,Daqo New Energy ,DQ,Morgan Stanley,9.5,9.98,10.25,0.078947368,0.48,0.75,1,
2010/10/8 0:00,Cazador Acquisition Corporation ,CAZAU,Rodman & Renshaw,10,10,10,0,0,0,1,
2010/10/8 0:00,Ellington Financial LLC ,EFC,Deutsche Bank Securities,22.5,21.5,21.75,-0.033333333,-1,-0.75,1,
2010/10/8 0:00,Global Education & Technology Group ,GEDU,Credit Suisse/ BofA Merrill Lynch,10.5,12,12.2,0.161904762,1.5,1.7,3,
2010/10/12 0:00,Hicks Acquisition Company 11 ,HKACU,Citi/Deutsche Bank,10,10,10,0,0,0,1,
2010/10/14 0:00,Campus Crest Communities ,CCG,"Raymond James/ Citi/ Goldman, Sachs/ Barclay Capital/ RBC Capital Markets",12.5,12.5,12.51,0.0008,0,0.01,1,
2010/10/15 0:00,Body Central ,BODY,Piper Jaffray/ Jefferies & Company,13,14.49,13,0,1.49,0,2,
2010/10/15 0:00,Tower International ,TOWR,Goldman Sachs/Citi/J.P. Morgan,13,13.55,13,0,0.55,0,1,
2010/10/19 0:00,NetSpend Holdings ,NTSP,"Goldman, Sachs/ BofA Merrill Lynch/ William Blair",11,13,13,0.181818182,2,2,2,
2010/10/19 0:00,ShangPharma ,SHP,Citi/ J.P. Morgan,15,15,12.75,-0.15,0,-2.25,3,Missed
